category,full_name,age,face_symmetry,face_width,face_height,eye_color,hair_color,facial_id
Cluster3,Mr. Jonathon Hermann,3,1,238.50665666395798,115.67754419520497,#f6c4bc,#dacfb1,1pxh6qWkcv
Cluster4,Dr. Max Klocko,26,1,147.03447161009535,132.87185179069638,#f6c71b,#e0cfe3,A3hz7SAQnM
Cluster5,Kristie Yost,92,1,140.8971427823417,125.9132394567132,#9ce9b4,#f92da4,k8MBF9kQtK
Cluster1,Lydia Mueller,78,1,105.40607654256746,186.7429425008595,#bdc2ec,#dd9bce,GxivCmrYk5
Cluster2,Marcos Corkery,19,1,143.5017304844223,132.7183781657368,#e76d85,#a9adec,FEkAK41CGB
Cluster3,Courtney Langworth,71,1,236.13357220310718,169.23914388753474,#cde523,#4a20af,E7BHDSGthq
Cluster4,Rachel Williamson,12,1,129.42974450998008,285.3054986335337,#b6afa0,#866ac6,RrVwgBMblk
Cluster5,Crystal Thompson,31,1,147.15948106022552,107.44384382851422,#4eea4f,#a0b846,BikuZlamis
Cluster1,Jenna Schamberger,31,1,136.241483152844,167.43437913246453,#4b3c22,#fe2a6e,VZyugSUAgm
Cluster2,Glenn Paucek,20,1,158.45907743787393,205.47524625435472,#6defce,#1df107,rNTJWk7uxO
Cluster3,Bryan Bergnaum,3,1,104.99648943077773,124.69171183183789,#69ec74,#e5efe9,5hLKnIOifU
Cluster4,Bonnie Spencer DVM,98,1,123.84397711139172,183.52841562591493,#0df48f,#be80bf,BphpOV3kks
Cluster5,Albert Beer,93,1,192.93609086889774,198.91874506138265,#f7fdbb,#8deb3c,VMZrLlF6Nh
Cluster1,Sonia Wisoky III,76,1,127.28450217982754,103.33439949899912,#a9fd27,#eb05dd,jWwec56C1J
Cluster2,Mr. Courtney Denesik,39,1,127.62442694511265,206.02477719075978,#efabc2,#1bba16,zIZCE9kT5b
Cluster3,Cathy Becker,45,1,109.41599438665435,190.92897111549973,#905593,#2e57bd,DQgng44TlK
Cluster4,Jeremy Ziemann,79,1,177.21217018552125,157.08317593671381,#eb3a67,#7f66cb,wIuATKAy8s
Cluster5,Mike Wisoky,78,1,203.40866134501994,178.875551559031,#2facb9,#b89ecc,vCq1v9WfEY
Cluster1,Patti Morissette,88,1,214.9036240996793,187.2907167300582,#fb4cc0,#b1c5a9,UE2xUqVPuD
Cluster2,Morris Haley,76,1,126.73601537244394,220.86063898168504,#90a34b,#f75ed4,9Xu2FsZVw8
Cluster3,Erica O'Connell II,32,1,242.46998694725335,279.65197917073965,#d92ab1,#204a9c,4OIw4RbyUA
Cluster4,Courtney Gottlieb,25,1,178.21251875720918,190.97110531292856,#bbbb4d,#cff703,PgwpyoMiV7
Cluster5,Phil Waters,44,1,121.68018514057621,137.57464815862477,#e1cf17,#2b052b,QZCHQ5IDcy
Cluster1,Kathleen Brekke,16,1,163.89156448422,244.49561536312103,#fcb58e,#9d1f3f,4ifWd1PNeY
Cluster2,Everett Nienow,34,1,125.89020021259785,294.4527088198811,#50f900,#bcc94e,EFqdpW3Z1M
Cluster3,Ricky Moore,22,1,203.4199690562673,283.3496758714318,#c4f83a,#6f32c6,gfrZ4T1VxV
Cluster4,Carlton Veum,6,1,220.48699060687795,299.88819011487067,#daff73,#6b5a3f,eMzEVRNs86
Cluster5,Meghan Grady,37,1,221.09226019820198,111.34850033558905,#ef84c2,#bfbdf5,Hzc28niL2j
Cluster1,Lois Schinner,22,1,160.1981932646595,284.3768117018044,#a49efa,#b1ef49,382hG4VS59
Cluster2,Norman Steuber,72,1,133.86535190511495,210.0100597832352,#7bacff,#25ff21,FG48ydcI89
Cluster3,Irving Runolfsson,71,1,128.59145308611915,147.8590304031968,#aee9fc,#b55be1,qWyZYa7xSL
Cluster4,Mr. Allan Rau DDS,97,1,139.76277679903433,298.1981209013611,#bfaf58,#df81c0,m9uaqneV8g
Cluster5,Miss Gayle Hagenes,87,1,124.15431051049381,277.452389895916,#d0d6bc,#f45dce,F1flYC2hcX
Cluster1,Nathaniel Waters,60,1,101.43604513723403,142.2601700760424,#28acbf,#2cf1f2,t701uX8E0w
Cluster2,Ms. Doris Gleichner,69,1,106.16820217110217,201.33938761427999,#bdd33c,#cd2efd,xjPOhaXO9J
Cluster3,Terry Stokes,11,1,227.33851521043107,144.62262894958258,#edea7e,#1bdf3a,xIf7nETXwh
Cluster4,Marsha Connelly,4,1,201.6054380685091,145.356226246804,#1cc50f,#b3ddba,6QRhyVeD7K
Cluster5,Kristie Swift,88,1,105.02187283709645,242.52638993784785,#1bc28a,#e004fc,ilpwGXAO6V
Cluster1,Desiree Purdy,75,1,236.23458091169596,272.86451724357903,#8e4c5c,#7351aa,Xu0gak7Ndr
Cluster2,Alice Osinski,76,1,184.091893711593,215.61573785729706,#76ffd1,#41a92f,IwO7LhUHu2
Cluster3,Jimmy Ferry,65,1,238.09825761709362,127.38323793746531,#3ccdba,#de5bcf,kxxwot6CWe
Cluster4,Chad Ryan-McKenzie,65,1,100.28643100522459,177.32214499264956,#8bb56a,#b4b2d1,fFs9KTt5kI
Cluster5,Beth Doyle DDS,88,1,176.7232261132449,285.5788828805089,#edd7fd,#bb462f,kKkOSayl84
Cluster1,Mrs. Ana Kreiger,28,1,184.65216313488781,148.81997928023338,#5ccdfd,#8ff57d,akaBuN48mo
Cluster2,Steven Mann,19,1,207.76001594495028,202.78937728144228,#a35d6d,#e2c7ba,hOK5LXrnCj
Cluster3,Jacqueline Lehner,86,1,226.0264001437463,180.7747927494347,#1bdbfc,#dbb1ed,CojhxgOalJ
Cluster4,Pat Spinka,61,1,231.38485088711604,214.774007210508,#8e3ddf,#ffbaf1,x4SkE9sETk
Cluster5,Kenneth Dibbert,56,1,184.51463115634397,153.5364657174796,#c93241,#4ed5f9,i7HxhaRC32
Cluster1,Taylor Gutkowski,54,1,148.44899624586105,153.59082743525505,#c5dfb6,#51ca66,VVvvmnvsRL
Cluster2,Boyd McKenzie,60,1,188.605448580347,288.2078384049237,#efc98d,#16bdbd,3l2L9kIV9s
Cluster3,Lucia Wunsch,92,1,120.70205360651016,131.38894038274884,#ff41c2,#bf2b24,Dl69PaZaJj
Cluster4,Faith Batz,89,1,236.48097610566765,145.11840604245663,#e66cc6,#d39acb,MCrefWQVyU
Cluster5,Rodolfo Kris,65,1,123.79576454404742,108.61894767731428,#d3a06c,#0dadba,QCsPj08yZZ
Cluster1,Clyde Oberbrunner,51,1,151.10816934611648,268.608867470175,#2fdf75,#8f0b6e,cLWOd9cvYi
Cluster2,Jane Hessel,50,1,212.29727955069393,292.2695007175207,#4e1cf9,#5e37e7,W3gpeBjiaM
Cluster3,Antoinette Rogahn,77,1,225.2017302205786,113.26207085512578,#47bea2,#63f4fc,I1mhqf11hd
Cluster4,Dr. Ramona Kozey II,14,1,231.86312675243244,155.64057347364724,#eb3eda,#3ac37d,SZsPzKrclv
Cluster5,Steve Jakubowski,82,1,186.27591481199488,248.41220858506858,#f4183d,#cfdc57,sHq0AcwAYw
Cluster1,Ray Rohan III,56,1,177.71432626759633,172.73228648118675,#c6db1b,#ce9c2b,QZLYG3695V
Cluster2,Jenny Little II,78,1,199.2106021149084,291.5528629440814,#d73645,#7cb3cf,31rydd76Kw
Cluster3,Dr. Sonia Farrell,89,1,174.59978696424514,198.1714085675776,#d43d17,#1c7602,Jwwt3bTMzx
Cluster4,Henrietta Lesch,61,1,218.0846116738394,201.5739464201033,#ee9bf9,#b7eefd,U3qFlCVPaI
Cluster5,Alfred Howe,23,1,239.66106643201783,110.82346551120281,#d7bab2,#ebc2fd,7NiHqhzjry
Cluster1,Juana Adams I,82,1,124.82599973445758,203.23260412551463,#fe6d50,#d8b61e,LB5JrchjhG
Cluster2,Drew Hudson,88,1,213.79954022122547,241.17435021325946,#58bfbf,#25c6fe,PPijrQEnGy
Cluster3,Dr. Evan Jakubowski,14,1,140.8507753163576,130.5936550255865,#e5ffc4,#8a26fa,vW9ugaoz97
Cluster4,Mr. Marshall Turner,26,1,209.93360573193058,280.0601708237082,#7c4ff5,#fec856,SQauEe2KIr
Cluster5,Mr. Luke Ziemann,55,1,165.5487934476696,255.75232678093016,#ba3982,#ec82cb,52fkOFHLgb
Cluster1,Henrietta Bartell,59,1,133.91417247476056,207.45962499640882,#1d3270,#6eeeaa,RXgc4Iovj2
Cluster2,Dianne Waters,82,1,221.9318570336327,106.60820524208248,#a28fd7,#bd2de2,VSw35w82PX
Cluster3,Dr. Abraham Little DDS,88,1,146.3048841105774,194.14985980838537,#610bb6,#1bf5c9,ILWQccVvMY
Cluster4,Derek Russel,15,1,125.71516033494845,167.43458812125027,#7bfd94,#a5e03d,93e7xDMCIa
Cluster5,Jesus Feest,10,1,151.9725954043679,175.9393700864166,#ebb059,#fcf3ca,EXnXwyJVPB
Cluster1,June Funk III,32,1,156.29572645993903,125.58627501130104,#b8bfba,#a61aa3,pytBH4KEPt
Cluster2,Larry Dooley,78,1,235.7646010699682,135.6427948921919,#f397cf,#c3fefa,iYNQtzzCv6
Cluster3,Clarence Franecki,6,1,245.27870633173734,192.80547848902643,#c3d069,#e76cfc,vWjexil5wJ
Cluster4,Delbert Cormier,67,1,128.45657956786454,209.01452340185642,#74d0c5,#922fc8,pTzDy1KXGz
Cluster5,Phillip Schoen DDS,41,1,235.55758919101208,196.321210404858,#d67a8f,#cfc836,IiWSS12R41
Cluster1,Tom Lesch,14,1,176.82955670170486,228.66644794121385,#2f367a,#5ffabe,G3mn3ovgmc
Cluster2,Dr. Priscilla Marquardt,2,1,246.41489464556798,170.4639402218163,#3050e8,#682616,ldcO160jLf
Cluster3,Jesus Bauch,86,1,186.4458664902486,223.58615081757307,#a93dfc,#cdefff,AMvSmy0q2W
Cluster4,Madeline Harber,44,1,174.8841331456788,112.57214276120067,#2fb0ea,#329514,vj8ZyFEPWc
Cluster5,Carole Green,43,1,215.50117979058996,140.53293238393962,#d81dc0,#43f4be,JfpqYVbtbu
Cluster1,Alma Mayert,39,1,195.5759574775584,260.89849644340575,#ec56ed,#f1bacb,cXgDvpXtnS
Cluster2,Leslie Barrows,20,1,220.36552495555952,211.1176854930818,#13fe5c,#da6999,5mI6Js0NZ4
Cluster3,Elizabeth Doyle I,67,1,148.35448599187657,189.25968832336366,#dde61e,#f9ccf9,GklPdq64Bz
Cluster4,Floyd Kuphal,3,1,226.18464607512578,218.35545715875924,#28ec60,#35b9de,iNyJ7KMujW
Cluster5,Meghan Schumm,95,1,223.05301139131188,277.0897792186588,#e0bdc5,#654b34,kHNdC70gi7
Cluster1,Bobbie Tremblay,78,1,175.51961191929877,240.11313784867525,#8455e3,#bd0bbd,QVEJAQxavl
Cluster2,Hubert Cronin,3,1,167.10932018468156,192.2703169286251,#c88fc1,#f1fed5,g3nG4trEkW
Cluster3,Billy Wintheiser II,82,1,243.91915360465646,174.73913202993572,#eef1c9,#23cffc,rsDbna4fw8
Cluster4,Mr. Bradley Cole,10,1,119.63270499836653,214.73822686821222,#0a5a9f,#edd030,Yc02eq9Aww
Cluster5,Geraldine Aufderhar,15,1,200.32776839798316,275.81753111444414,#2f8c6f,#432d67,SdsdMSdToO
Cluster1,Danielle Rutherford,24,1,202.34470568830147,178.45030445605516,#aeddfc,#5d0eee,iSeCIPs5CI
Cluster2,Nina Parker,57,1,130.6773989344947,263.51708620786667,#b626a7,#9cbb4c,SAAkPzdhZt
Cluster3,Elsie Morissette,94,1,135.8035405515693,207.93120213784277,#fa76ec,#ed7218,kIW5YeaIVh
Cluster4,Alejandro Little,56,1,150.33242522040382,144.97909108176827,#fe80fb,#f97690,4jKFwcPyBO
Cluster5,Earnest Considine,36,1,216.31400088081136,130.09993564337492,#aecfb6,#6b5ccf,2o0F75kgVJ
Cluster1,Carla Senger,63,1,209.89844885189086,245.64662775956094,#ff5ece,#f5da98,wYUjGIBqdD
Cluster2,Karla Watsica,79,1,128.23950755409896,128.09073887765408,#dfef6f,#868f3c,ZYmPZAKPU8
Cluster3,Krista Daniel,97,1,245.37873236695305,164.73687924444675,#adc781,#a2b8d0,XNk4ioD4bv
Cluster4,Ms. Janet Zemlak,33,1,192.7266319631599,105.8325610589236,#02b1e5,#37baaa,nvBLwi9RXh
Cluster5,Bernard Cormier,54,1,123.40543405152857,250.99646872840822,#9bbacf,#f5057e,qvxKTMWZI0
Cluster1,Adrienne Watsica,80,1,183.636894216761,154.56203436478972,#6c31d4,#bfe7ac,SzgpKWg2U8
Cluster2,Tammy Runolfsson,5,1,129.03159317793325,123.67348843254149,#da10c7,#4d070f,iiOUf0KwBW
Cluster3,Owen Cremin,95,1,242.61851105839014,146.54482398182154,#4dceba,#fd5ffe,QayaBiPvns
Cluster4,Hector Bartoletti I,75,1,199.25199900753796,280.6707360316068,#9c5c4d,#06d1cb,JWJkK9tNh6
Cluster5,Jessie Donnelly,15,1,126.43695395672694,261.3546987064183,#818a15,#e0117f,SmyQgE3itM
Cluster1,Johnnie Schowalter,30,1,197.33709329739213,133.30035568214953,#765cfa,#bf8bef,7aijcIcH6P
Cluster2,Bridget Brakus,9,1,158.41491654282436,151.39332744292915,#bae9cc,#efdaed,ZCfhcRSDZR
Cluster3,Arlene Wyman,96,1,224.64393426198512,273.8328052684665,#4bcef8,#fbe1a6,mJQv0GoeqE
Cluster4,Hugo Hammes,84,1,212.73093386553228,282.90648963302374,#116308,#cbdccb,zypDWAGY1m
Cluster5,Joy Dietrich,74,1,215.51218795357272,268.0287666153163,#1f2605,#9f1a5a,xGOg8BEQhy
Cluster1,Morris Heller,66,1,168.72689073206857,274.92287838831544,#32e130,#ff7085,YxfiiZhoyG
Cluster2,Ramiro Shanahan,20,1,101.52876889333129,159.93495169095695,#b13bbb,#3cba67,qaMzFVXUwT
Cluster3,Maggie Lowe,14,1,219.67479239683598,108.76827910542488,#dc8b3f,#28c2da,w3GV91dRh8
Cluster4,Adrian Runte,8,1,211.74126104451716,284.6871846355498,#a59470,#0eab94,GG46YomOEL
Cluster5,Mable Rempel,15,1,121.94160569924861,127.69805882126093,#9eb3bc,#5f4e91,DR4NzXeLJE
Cluster1,Latoya Herman,23,1,165.36702286684886,196.47081946022809,#eb6cab,#4355d3,h3RxeMIJ38
Cluster2,Lee Gottlieb,22,1,206.08603197615594,102.03900560736656,#ada7fc,#bca4f0,AFIRrUX50R
Cluster3,Miss Geneva Cassin,92,1,146.6540227876976,173.40468456968665,#cabaf3,#efec69,y0BB6MgMvu
Cluster4,Ruth Williamson V,20,1,241.88639449421316,129.1715482249856,#d53e4e,#41f4b8,SjcwTA0N8Y
Cluster5,Colleen Sipes-McLaughlin,16,1,101.46906815934926,291.8542617931962,#6889cc,#c678b2,ye7lTR89Wr
Cluster1,Bertha Ferry,21,1,151.10579642932862,140.4563837684691,#f3d11d,#1f1fa2,E8XFI0ISVd
Cluster2,Mercedes Steuber-Orn DVM,91,1,189.27053831284866,114.64492878876626,#357a0b,#b4c3b4,ixF6WOilFf
Cluster3,Kristi Walker,33,1,235.76154928887263,115.94871641136706,#ecdede,#de8f99,2V1xcg7cgy
Cluster4,Frederick Daniel,85,1,170.74480028823018,297.94833194464445,#f49ed2,#9c1fba,hk11Os3Plh
Cluster5,Meredith Collier,64,1,120.55644342908636,235.4527090676129,#aef08f,#db11be,xpoTXtwBxY
Cluster1,Dr. Darla Beier,100,1,236.07342625036836,247.2177529707551,#251f50,#fdbaa1,f912xBoa3n
Cluster2,Gabriel Hagenes,32,1,148.19431299110875,286.81910168379545,#c14b98,#8ffd4f,4ag4tF3j5c
Cluster3,Brian Huel,23,1,101.75063773058355,279.5446685049683,#7fef1e,#fdb28a,HEneS3yO5t
Cluster4,Willard Kuphal,44,1,172.85673883743584,245.99175550974905,#ab7dd4,#8c9fe2,qLHZy9kz27
Cluster5,Myra Lockman,44,1,124.00848027318716,140.78604504466057,#dee2b5,#1dbda9,xgREaRuAFG
Cluster1,Laurence Satterfield,86,1,178.89992967247963,116.01682393811643,#3dba58,#ad7186,b8dRvawdlT
Cluster2,Lynda Mann,15,1,193.44955784035847,113.08702770620584,#c1cdbb,#4efbce,qqAnmoahjo
Cluster3,Thelma Renner,48,1,221.36004325002432,128.32273794338107,#7d40bd,#0d7fa7,eXAbKbpOJ5
Cluster4,Carmen Gerhold,55,1,119.02238496113569,180.79748987220228,#bac60a,#dab92a,H9nvHOXvEW
Cluster5,Ruby Sanford-Towne,10,1,241.95272070355713,226.8035712186247,#cfef6d,#624b05,WhF3LhHfLx
Cluster1,Myra Lemke DVM,22,1,157.05157418269664,299.22295534051955,#a3d6e4,#dbe28b,TO5TRm0GUn
Cluster2,Mrs. Monica Bailey,80,1,156.61452163476497,232.2624464519322,#c6ae5f,#bcefb1,6V24G2IPJd
Cluster3,Tracey Wiza,47,1,219.8184245848097,108.61572986468673,#a88b1e,#30dbd2,qPEXomcAaT
Cluster4,Daniel Sporer,27,1,224.02716840151697,167.09108594805002,#91a2f4,#0dbe65,WYPRPLjWUB
Cluster5,Miss Phyllis Bashirian,14,1,110.6086865416728,125.28715222142637,#0c6bff,#c3e3f7,WrGtUxAAYG
Cluster1,Rose Macejkovic MD,19,1,170.31645472161472,255.10102594271302,#4af96e,#0c2b1b,I7oqReDTEc
Cluster2,Miss Laurie Rice,82,1,159.01147936237976,172.37923312932253,#25cb94,#8e6ddc,s31c1VCoQM
Cluster3,Mabel Herzog DVM,21,1,163.26850356999785,236.35877869091928,#fb5d75,#e5cc2a,nz28qRD94B
Cluster4,Darrell Rice,5,1,204.55474872142076,266.3628777023405,#e6d1bc,#5ba611,n7YR6mtXle
Cluster5,Elbert Donnelly-Treutel,83,1,169.0001879236661,147.14692328125238,#ee11b0,#ebd821,U46l3hIDIv
Cluster1,Angelica Hickle,64,1,218.3098936220631,223.03624809719622,#6196ab,#3b72f0,bU3Xq1CPlA
Cluster2,Mr. Zachary Gusikowski,7,1,174.55718136625364,147.76277244091034,#47ed03,#99b4ee,zwm9N6Dq0w
Cluster3,Armando Cummings-Kihn,46,1,124.08681404776871,208.07196837849915,#d2b030,#cf3952,wBic7zMMjE
Cluster4,Jay Walter,92,1,138.06958381319419,133.49191923625767,#ea8d3b,#8f4048,WBdA4qvO0S
Cluster5,Flora Wyman,83,1,134.14569419110194,113.99654471315444,#a3f530,#c7a566,UKnujCOaGQ
Cluster1,Dwayne Champlin,50,1,136.6823822259903,176.13072250969708,#6f4ae3,#29dfb9,zkRZbMUfSn
Cluster2,Everett Blick,43,1,119.38183075981215,177.4392710532993,#bfda6a,#7444b0,HhDzKXUuls
Cluster3,Joy Stracke,57,1,239.14830853464082,117.16377572156489,#6c5fac,#ee2586,woJTVX1yjb
Cluster4,Miss Penny Leannon,56,1,172.46271905023605,259.08472184091806,#b07aaa,#7ef4a6,tB1mpKHqiB
Cluster5,Mrs. Sabrina Armstrong,55,1,174.39886642387137,180.89925735257566,#bd37ba,#bebb82,d2n51dBVfa
Cluster1,Georgia McCullough,82,1,137.16053802054375,270.2993197366595,#f7d8cd,#bed9e7,oQHSkGeQYI
Cluster2,Albert Lockman IV,9,1,161.29621336003765,215.61008705757558,#4cdba3,#be1f87,FkxKAoMDpE
Cluster3,Jessie Lang,70,1,245.74923815671355,192.07447790540755,#1847cb,#cbf03b,bLE3XFWCKJ
Cluster4,Forrest Stark,77,1,147.67586489906535,235.34605111926794,#b1c7a4,#cc109a,aRRuL7XY4n
Cluster5,Dr. Darlene Weber,84,1,245.29775832779706,126.13768675364554,#3319b3,#f8cffa,GUepTkPrxD
Cluster1,Shelley Stracke,17,1,119.1482053254731,280.95222217962146,#3feedd,#b8e3ed,fH849nKxNU
Cluster2,Mrs. Ruth Wehner PhD,24,1,237.7621441730298,234.14182048290968,#b3c746,#cd60f7,7liVEsL3u8
Cluster3,Hope Klein-Schamberger,85,1,216.19348385138437,131.92469151690602,#e725fd,#64bbd4,IOw9NCoyeb
Cluster4,Olivia Rogahn,43,1,170.7869686651975,283.2385655492544,#aa22d9,#693967,Cd5EMOmoUe
Cluster5,Dr. Ella Schaden,91,1,181.56515286536887,156.0262297745794,#0bca09,#de20a6,XS1SSyofNJ
Cluster1,Carolyn Rath,10,1,149.99135901452973,170.91760151088238,#61248e,#ea9b74,S7NQmHQ3Ba
Cluster2,Alexandra Boyer,46,1,173.441529518459,116.4076738525182,#98dedf,#21d4c3,aW9FI25eW0
Cluster3,Belinda Feeney,60,1,203.31752141937613,250.16445005312562,#b6ff59,#c95ad8,QUZiYPEzVB
Cluster4,Eileen Leannon,92,1,148.86507213814184,242.832271149382,#07cc65,#69a699,4Oh9auFaMc
Cluster5,Leslie Johns,7,1,233.12861255835742,223.6277501564473,#90f7bf,#9dbbff,tXnVNUNNy9
Cluster1,Clifton Hessel,36,1,222.00879756128415,275.25353166274726,#98c164,#aec1cb,NHqE4BjOkm
Cluster2,Della Orn,15,1,195.0991438352503,116.69837781228125,#a436c6,#42c3f0,6SvgC8UjNU
Cluster3,Kayla Ledner,69,1,228.18007121095434,130.48794264905155,#aac5a9,#cfab65,oNBJ2e5715
Cluster4,Charlotte Franecki,13,1,161.86456601135433,209.79095068760216,#58a42f,#158a0f,wzM9w4Dasz
Cluster5,Elsa Murphy,64,1,111.82913292432204,184.0485583525151,#6b7cc4,#ea2ae4,YQK2wKm8pc
Cluster1,Myrtle Breitenberg,85,1,202.1330929477699,155.94331952743232,#5a81b2,#66bcff,SQcF2T72mB
Cluster2,Gwendolyn Ledner,18,1,156.81878508767113,190.8947401214391,#4c3cea,#9e63b5,HP1DivYqUd
Cluster3,Carroll Mitchell,15,1,161.61991701228544,149.84970544464886,#fbf99a,#be72ab,rQ9WxrruVp
Cluster4,Jenny Schaefer,72,1,124.80675537372008,232.5547754764557,#55a4cf,#feb464,fjlp8IC6Ms
Cluster5,Johnnie Feest,45,1,116.04315465083346,151.31866787560284,#da10c6,#d5d0d5,JLCeJKSDpd
Cluster1,Ed Labadie,12,1,198.67551196366549,200.16629421152174,#92d7b6,#cfef4d,XhvkMB5sZe
Cluster2,Dr. Randall Gleichner,65,1,246.35765654966235,109.871876379475,#7041d9,#a3a2b2,qFRNBMmeGO
Cluster3,Gilberto Bartoletti,79,1,176.65636052843183,241.0364882554859,#cf7884,#93e36f,wOeDWmLVmS
Cluster4,Ellen Sanford,7,1,177.87825027480721,136.1150372773409,#c282e5,#bc3db6,FpzeS74SnW
Cluster5,Jeannette Mueller,90,1,105.54712431039661,267.33329351991415,#1e9e5b,#e6be1b,xhcLWMsgUL
Cluster1,Dr. Enrique Stark,24,1,100.85266799433157,126.88487758859992,#dac830,#fb55f5,aB6ERXJhJd
Cluster2,Darin Hauck,14,1,140.77837956137955,259.36742746271193,#8facd1,#36dc43,UP8fy2ldJd
Cluster3,Constance Schamberger,64,1,249.82442727778107,194.8192316107452,#be6ea6,#d77beb,DIH8Icqqnb
Cluster4,Mike Carroll,72,1,190.90415409300476,272.9752889368683,#1ffb9b,#be35a5,5ktHfgyP5h
Cluster5,Debra Corkery,86,1,230.80461765639484,115.44292718172073,#bc5222,#bb1d1a,lYn6P8efAs
Cluster1,Katrina King,92,1,225.6189189152792,288.1984849926084,#b6de2b,#ab4bef,uide57XwtA
Cluster2,Maurice Rath,70,1,231.10740035772324,287.4130099546164,#2d272e,#9eebd9,bDbpvBFeq2
Cluster3,Miss Loretta Barrows,9,1,133.58145513338968,277.96698664315045,#b3e59e,#53a856,44FvM4HDdC
Cluster4,Dallas Effertz,48,1,232.42085027741268,254.57431264221668,#da1356,#d1af8f,u9a2U9l9oh
Cluster5,Dr. Gladys Gusikowski,59,1,103.2652932102792,156.73876646906137,#1beb7f,#b68b86,9ipxBFD6ee
Cluster1,Ivan Wunsch,54,1,227.83135658828542,178.55653772130609,#0abc15,#29dd78,gdXCD6683u
Cluster2,Cora Doyle,53,1,228.49505457561463,185.83099436946213,#b957f0,#37acf6,1woCqOEKd3
Cluster3,Dr. Morris Graham,7,1,190.9921753918752,243.4699825476855,#ee2144,#05456c,Lo7h2ZVuKT
Cluster4,Mr. Roberto Brown Jr.,58,1,218.23772414354607,150.84002800285816,#abe318,#9ed087,npjVHc23I6
Cluster5,Hattie Metz,13,1,169.00126405525953,136.75451721064746,#7cfff8,#6efcbb,pEYLzkBC79
Cluster1,Melanie Goyette,75,1,120.79789619892836,248.80253886803985,#ad9342,#0f9d22,iON8fWk0IU
Cluster2,Valerie Hettinger,75,1,150.29359891777858,179.17553666047752,#abadfd,#db54fb,XUSNMv6ebR
Cluster3,Leon Halvorson III,97,1,108.25477191247046,142.83197997137904,#8fe484,#79a6df,YdRA7GduG3
Cluster4,Dr. Elsie Huels-Gorczany MD,19,1,151.09136055689305,232.5848313048482,#e43e6d,#27255c,biombV1tCJ
Cluster5,Dr. Andrew McGlynn,60,1,173.34478863049299,121.94929495453835,#e16c04,#a2f9d8,ffJkHyHnM9
Cluster1,Ruben Ebert,71,1,161.26299881143495,261.72762219794095,#b6d08b,#b04f14,r5CJGH8imv
Cluster2,Danny Abshire,19,1,222.66450466122478,104.73014111630619,#a0dcd9,#8e11c8,BHd1hDm2jA
Cluster3,Francisco Ritchie,70,1,223.7074042786844,149.30935120210052,#201f54,#edac14,L44iNmssmA
Cluster4,Christy Friesen,96,1,228.47524520475417,274.15390871465206,#fcfcf9,#9bbeba,JwLtVr98DN
Cluster5,Edmond Kuphal,15,1,233.00724668661132,166.46752804517746,#eaeead,#a2cd77,IglXKM8C9s
Cluster1,Jeremy Jast,9,1,112.65492514939979,150.9868054650724,#9a13bd,#feb66c,skciqTMGNo
Cluster2,Cindy Crooks,53,1,225.925206404645,216.39192812144756,#ae7aac,#3bdaba,QaRzECOHtc
Cluster3,Ray Walker,97,1,208.44586932798848,173.9839585032314,#cc6630,#5a24d5,q8vOD4NKum
Cluster4,Juan Pfannerstill,63,1,111.25575829064474,180.43138897046447,#fe80cf,#abf954,s3nzP46TFN
Cluster5,Mable Pollich,82,1,151.47265375126153,230.1929941866547,#9fbea6,#5d85aa,TF3NViaJmm
Cluster1,Michael Hermann,15,1,179.8385848873295,213.69486977346241,#f5af37,#c62086,lC0tIHggUN
Cluster2,Angie Pollich,41,1,191.74515154445544,185.9101079404354,#f70868,#d8c9af,OxCEhhvnaT
Cluster3,Vivian Hackett,57,1,134.11238524131477,292.1577777247876,#65fbb9,#e738c3,2NWLOQBOs5
Cluster4,Annie Vandervort,81,1,238.9006235753186,119.40970029681921,#fcae5e,#7afd59,XFX3v4rTbu
Cluster5,Lula Quigley,53,1,146.02309971814975,224.90113391540945,#f9e80f,#dbcace,wvJ13csHeI
Cluster1,Lorene Hirthe IV,29,1,230.64731832128018,248.8522711675614,#093ef2,#35fab5,ks5DWwBKIo
Cluster2,Tammy Mayert,71,1,204.92526352172717,145.7098147366196,#f9ce41,#1293ae,8sMcMHoSc5
Cluster3,Mandy Schimmel,44,1,247.47528816806152,187.05902923829854,#0fa4f3,#19daa5,ej31cFhumM
Cluster4,Christie Bradtke,38,1,103.31434030085802,267.0124447904527,#726a79,#fac94a,YCE4zbtvme
Cluster5,Dwight Beier,25,1,179.16631434345618,215.81898755393922,#09bd73,#aca8ee,WblolYds2E
Cluster1,Albert Hand DVM,89,1,235.66655672620982,144.67018665745854,#defd9a,#6b0dbd,phmpxilr4G
Cluster2,Kim Hansen-Macejkovic,41,1,215.4339409666136,274.895436456427,#0c02dc,#ad3bbc,EEchL9rb9h
Cluster3,Judith Runte,98,1,164.76443936116993,221.81454175151885,#fd7ecc,#60fb7b,7AcCM5Fn2l
Cluster4,Kimberly Stroman,56,1,141.27057783771306,102.47751045972109,#472f3d,#7cfb89,hhJecNoiyS
Cluster5,Terrance Hodkiewicz,59,1,242.3336083884351,138.52910557761788,#e9d2b6,#db3ef6,C0a74mhyAX
Cluster1,Silvia Stroman,82,1,150.73288119165227,199.68987270258367,#1c09f7,#b075ec,dEeso7glNk
